Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Postal Code;City;State;Country;Region;Market;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Shipping Cost;Order Priority;Month;Year;Fiscal year
38183;CA-2015-HA14905140-42258;Cuma, Eylül 11, 2015;Cuma, Eylül 18, 2015;Standard Class;HA-149051406;Helen Abelman;Consumer;45503;Springfield;Ohio;United States;Eastern US;USCA;TEC-PH-3794;Technology;Phones;Cisco IP Phone 7961G-GE VoIP phone;259,896;2;0,4;-56,3108;9,73;Medium;September;2015;2021
37393;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;FUR-CH-4418;Furniture;Chairs;Global Leather Task Chair, Black;80,991;1;0,1;8,0991;7,78;Medium;September;2015;2021
37387;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;FUR-CH-4709;Furniture;Chairs;Hon Valutask Swivel Chairs;272,646;3;0,1;18,1764;29,25;Medium;September;2015;2021
37398;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;FUR-CH-4426;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;2254,41;5;0,1;375,735;175,2;Medium;September;2015;2021
37396;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;FUR-CH-4618;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;2888,127;11;0,1;609,7157;177,06;Medium;September;2015;2021
40878;CA-2015-RB19705140-42262;Salı, Eylül 15, 2015;Perşembe, Eylül 17, 2015;First Class;RB-197051406;Roger Barcio;Home Office;10035;New York City;New York;United States;Eastern US;USCA;FUR-CH-5426;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;589,41;5;0,1;-6,549;125,19;High;September;2015;2021
31659;CA-2015-KW16435140-42273;Cumartesi, Eylül 26, 2015;Cuma, Ekim 02, 2015;Standard Class;KW-164351406;Katrina Willman;Consumer;10009;New York City;New York;United States;Eastern US;USCA;FUR-CH-4407;Furniture;Chairs;Global Ergonomic Managers Chair;488,646;3;0,1;86,8704;15,86;Medium;September;2015;2021
37123;CA-2015-KB16405140-42251;Cuma, Eylül 04, 2015;Pazartesi, Eylül 07, 2015;Second Class;KB-164051406;Katrina Bavinger;Home Office;10035;New York City;New York;United States;Eastern US;USCA;FUR-CH-5444;Furniture;Chairs;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;90,801;1;0,1;14,1246;16,17;High;September;2015;2021
37124;CA-2015-KB16405140-42251;Cuma, Eylül 04, 2015;Pazartesi, Eylül 07, 2015;Second Class;KB-164051406;Katrina Bavinger;Home Office;10035;New York City;New York;United States;Eastern US;USCA;FUR-CH-4419;Furniture;Chairs;Global Low Back Tilter Chair;181,764;2;0,1;-8,0784;43,39;High;September;2015;2021
33245;CA-2015-AC10615140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;AC-106151406;Ann Chong;Corporate;10009;New York City;New York;United States;Eastern US;USCA;FUR-TA-3619;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;254,526;1;0,4;-93,3262;43,54;High;September;2015;2021
33250;CA-2015-AC10615140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;AC-106151406;Ann Chong;Corporate;10009;New York City;New York;United States;Eastern US;USCA;FUR-CH-4398;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;1282,41;5;0,1;213,735;206,87;High;September;2015;2021
39220;CA-2015-PP18955140-42272;Cuma, Eylül 25, 2015;Çarşamba, Eylül 30, 2015;Standard Class;PP-189551408;Paul Prost;Home Office;33021;Hollywood;Florida;United States;Southern US;USCA;OFF-BI-6406;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;15,57;3;0,7;-11,418;2,02;Medium;September;2015;2021
37300;US-2015-DL12865140-42269;Salı, Eylül 22, 2015;Pazartesi, Eylül 28, 2015;Standard Class;DL-128651408;Dan Lawera;Consumer;33142;Miami;Florida;United States;Southern US;USCA;OFF-BI-3325;Office Supplies;Binders;"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";12,294;1;0,7;-8,6058;1,76;Medium;September;2015;2021
35381;CA-2015-Dp13240140-42255;Salı, Eylül 08, 2015;Perşembe, Eylül 10, 2015;First Class;Dp-132401404;Dean percer;Home Office;85023;Phoenix;Arizona;United States;Western US;USCA;OFF-BI-6407;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;7,857;3;0,7;-6,0237;2,01;High;September;2015;2021
35759;US-2015-DS13030140-42276;Salı, Eylül 29, 2015;Cuma, Ekim 02, 2015;First Class;DS-130301404;Darrin Sayre;Home Office;80013;Aurora;Colorado;United States;Western US;USCA;OFF-BI-4341;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;76,776;4;0,7;-58,8616;22,4;Medium;September;2015;2021
38270;CA-2015-AB10105140-42267;Pazar, Eylül 20, 2015;Cumartesi, Eylül 26, 2015;Standard Class;AB-101051404;Adrian Barton;Consumer;85023;Phoenix;Arizona;United States;Western US;USCA;OFF-BI-5614;Office Supplies;Binders;Plastic Binding Combs;18,18;4;0,7;-13,938;3,26;Low;September;2015;2021
40425;US-2015-AS10045140-42252;Cumartesi, Eylül 05, 2015;Pazar, Eylül 06, 2015;First Class;AS-100451404;Aaron Smayling;Corporate;97756;Redmond;Oregon;United States;Western US;USCA;OFF-BI-3324;Office Supplies;Binders;"Avery Trapezoid Extra Heavy Duty 4"" Binders";88,074;7;0,7;-58,716;23,88;High;September;2015;2021
37418;CA-2015-JR16210140-42267;Pazar, Eylül 20, 2015;Cumartesi, Eylül 26, 2015;Standard Class;JR-162101404;Justin Ritter;Corporate;97477;Springfield;Oregon;United States;Western US;USCA;FUR-BO-5522;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;72,588;2;0,7;-128,2388;5;Medium;September;2015;2021
34472;US-2015-AP10915140-42271;Perşembe, Eylül 24, 2015;Çarşamba, Eylül 30, 2015;Standard Class;AP-109151404;Arthur Prichep;Consumer;80525;Fort Collins;Colorado;United States;Western US;USCA;FUR-BO-3177;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;180,588;2;0,7;-240,784;23,96;Low;September;2015;2021
37155;US-2015-JK15730140-42251;Cuma, Eylül 04, 2015;Salı, Eylül 08, 2015;Second Class;JK-157301404;Joe Kamberova;Consumer;94521;Concord;California;United States;Western US;USCA;FUR-BO-3638;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;239,666;2;0,15;14,098;6,46;Medium;September;2015;2021
34143;CA-2015-SN20560140-42258;Cuma, Eylül 11, 2015;Çarşamba, Eylül 16, 2015;Standard Class;SN-205601402;Skye Norling;Home Office;60653;Chicago;Illinois;United States;Central US;USCA;OFF-BI-4276;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;762,594;3;0,8;-1143,891;61,63;Medium;September;2015;2021
36711;US-2015-LC16870140-42271;Perşembe, Eylül 24, 2015;Salı, Eylül 29, 2015;Standard Class;LC-168701402;Lena Cacioppo;Consumer;60653;Chicago;Illinois;United States;Central US;USCA;OFF-AP-4223;Office Supplies;Appliances;Euro Pro Shark Stick Mini Vacuum;73,176;6;0,8;-197,5752;7,83;Medium;September;2015;2021
38200;CA-2015-JS15595140-42250;Perşembe, Eylül 03, 2015;Çarşamba, Eylül 09, 2015;Standard Class;JS-155951402;Jill Stevenson;Corporate;60653;Chicago;Illinois;United States;Central US;USCA;OFF-AP-3367;Office Supplies;Appliances;Belkin 7-Outlet SurgeMaster Home Series;5,588;2;0,8;-15,0876;1,13;Medium;September;2015;2021
40649;CA-2015-RO19780140-42272;Cuma, Eylül 25, 2015;Pazar, Eylül 27, 2015;First Class;RO-197801402;Rose O'Brian;Consumer;60623;Chicago;Illinois;United States;Central US;USCA;FUR-CH-4489;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;520,464;2;0,3;-14,8704;157,5;Critical;September;2015;2021
33010;US-2015-MM18055140-42256;Çarşamba, Eylül 09, 2015;Pazartesi, Eylül 14, 2015;Second Class;MM-180551402;Michelle Moray;Consumer;60610;Chicago;Illinois;United States;Central US;USCA;FUR-TA-3556;Furniture;Tables;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;765,625;7;0,5;-566,5625;56,87;Medium;September;2015;2021
34809;CA-2015-HW14935140-42252;Cumartesi, Eylül 05, 2015;Pazartesi, Eylül 07, 2015;First Class;HW-149351402;Helen Wasserman;Corporate;60653;Chicago;Illinois;United States;Central US;USCA;FUR-BO-3623;Furniture;Bookcases;Bush Birmingham Collection Bookcase, Dark Cherry;825,174;9;0,3;-117,882;219,28;Critical;September;2015;2021
31833;US-2015-EP13915140-42251;Cuma, Eylül 04, 2015;Çarşamba, Eylül 09, 2015;Second Class;EP-139151402;Emily Phan;Consumer;60653;Chicago;Illinois;United States;Central US;USCA;OFF-BI-5636;Office Supplies;Binders;Premier Elliptical Ring Binder, Black;42,616;7;0,8;-68,1856;9,23;High;September;2015;2021
34508;US-2015-SH19975140-42270;Çarşamba, Eylül 23, 2015;Pazartesi, Eylül 28, 2015;Standard Class;SH-199751402;Sally Hughsby;Corporate;77581;Pearland;Texas;United States;Central US;USCA;OFF-BI-4885;Office Supplies;Binders;Insertable Tab Post Binder Dividers;11,228;7;0,8;-18,5262;1,3;High;September;2015;2021
37948;US-2015-BF11020140-42256;Çarşamba, Eylül 09, 2015;Cumartesi, Eylül 12, 2015;First Class;BF-110201402;Barry Französisch;Corporate;76017;Arlington;Texas;United States;Central US;USCA;FUR-FU-3909;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;21,184;2;0,6;-11,6512;5,25;High;September;2015;2021
37945;US-2015-BF11020140-42256;Çarşamba, Eylül 09, 2015;Cumartesi, Eylül 12, 2015;First Class;BF-110201402;Barry Französisch;Corporate;76017;Arlington;Texas;United States;Central US;USCA;OFF-BI-5636;Office Supplies;Binders;Premier Elliptical Ring Binder, Black;42,616;7;0,8;-68,1856;7,67;High;September;2015;2021
37950;US-2015-BF11020140-42256;Çarşamba, Eylül 09, 2015;Cumartesi, Eylül 12, 2015;First Class;BF-110201402;Barry Französisch;Corporate;76017;Arlington;Texas;United States;Central US;USCA;FUR-CH-4394;Furniture;Chairs;Global Armless Task Chair, Royal Blue;213,43;5;0,3;-39,637;32,79;High;September;2015;2021
37647;CA-2015-AG10900140-42251;Cuma, Eylül 04, 2015;Çarşamba, Eylül 09, 2015;Standard Class;AG-109001402;Arthur Gainer;Consumer;75217;Dallas;Texas;United States;Central US;USCA;FUR-FU-4025;Furniture;Furnishings;Eldon Advantage Foldable Chair Mats for Low Pile Carpets;108,4;5;0,6;-105,69;12,23;High;September;2015;2021
32283;CA-2015-AS10630140-42277;Çarşamba, Eylül 30, 2015;Salı, Ekim 06, 2015;Standard Class;AS-106301402;Ann Steele;Home Office;77506;Pasadena;Texas;United States;Central US;USCA;TEC-MA-6349;Technology;Machines;Wasp CCD Handheld Bar Code Reader;336,51;3;0,4;44,868;7,55;Medium;September;2015;2021
38747;CA-2015-SJ20125140-42265;Cuma, Eylül 18, 2015;Çarşamba, Eylül 23, 2015;Second Class;SJ-201251402;Sanjit Jacobs;Home Office;77036;Houston;Texas;United States;Central US;USCA;FUR-CH-4429;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;318,43;5;0,3;-77,333;41,02;High;September;2015;2021
38790;US-2015-CC12475140-42259;Cumartesi, Eylül 12, 2015;Perşembe, Eylül 17, 2015;Standard Class;CC-124751402;Cindy Chapman;Consumer;77070;Houston;Texas;United States;Central US;USCA;FUR-TA-3427;Furniture;Tables;Bevis Round Conference Table Top & Single Column Base;512,19;5;0,3;-65,853;25,32;Medium;September;2015;2021
38748;CA-2015-SJ20125140-42265;Cuma, Eylül 18, 2015;Çarşamba, Eylül 23, 2015;Second Class;SJ-201251402;Sanjit Jacobs;Home Office;77036;Houston;Texas;United States;Central US;USCA;OFF-BI-6366;Office Supplies;Binders;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;5,8;5;0,8;-10,15;1,69;High;September;2015;2021
38791;US-2015-CC12475140-42259;Cumartesi, Eylül 12, 2015;Perşembe, Eylül 17, 2015;Standard Class;CC-124751402;Cindy Chapman;Consumer;77070;Houston;Texas;United States;Central US;USCA;OFF-AP-3838;Office Supplies;Appliances;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;1,556;2;0,8;-4,2012;1,11;Medium;September;2015;2021
26883;IN-2015-AR103457-42267;Pazar, Eylül 20, 2015;Pazar, Eylül 27, 2015;Standard Class;AR-103457;Alex Russell;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-EN-4906;Office Supplies;Envelopes;Jiffy Clasp Envelope, Recycled;39,528;6;0,1;7,848;2,85;Medium;September;2015;2021
28943;IN-2015-CR128207-42270;Çarşamba, Eylül 23, 2015;Pazartesi, Eylül 28, 2015;Standard Class;CR-128207;Cyra Reiten;Home Office;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-EN-5024;Office Supplies;Envelopes;Kraft Business Envelopes, Set of 50;35,964;2;0,1;11,184;3,15;Medium;September;2015;2021
26882;IN-2015-AR103457-42267;Pazar, Eylül 20, 2015;Pazar, Eylül 27, 2015;Standard Class;AR-103457;Alex Russell;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-EN-3099;Office Supplies;Envelopes;Ames Interoffice Envelope, with clear poly window;43,794;1;0,1;-2,436;3,93;Medium;September;2015;2021
26881;IN-2015-AR103457-42267;Pazar, Eylül 20, 2015;Pazar, Eylül 27, 2015;Standard Class;AR-103457;Alex Russell;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-ST-4251;Office Supplies;Storage;Fellowes Box, Industrial;54,432;3;0,1;10,242;4,47;Medium;September;2015;2021
26885;IN-2015-AR103457-42267;Pazar, Eylül 20, 2015;Pazar, Eylül 27, 2015;Standard Class;AR-103457;Alex Russell;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-FA-3045;Office Supplies;Fasteners;Advantus Paper Clips, Bulk Pack;75,978;6;0,1;6,678;6,56;Medium;September;2015;2021
26884;IN-2015-AR103457-42267;Pazar, Eylül 20, 2015;Pazar, Eylül 27, 2015;Standard Class;AR-103457;Alex Russell;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;FUR-CH-5753;Furniture;Chairs;SAFCO Bag Chairs, Set of Two;93,042;2;0,1;29,922;7,85;Medium;September;2015;2021
23884;ID-2015-DS131807-42251;Cuma, Eylül 04, 2015;Salı, Eylül 08, 2015;Standard Class;DS-131807;David Smith;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;FUR-BO-3896;Furniture;Bookcases;Dania Corner Shelving, Traditional;659,178;6;0,1;-0,162;20,7;Medium;September;2015;2021
23885;ID-2015-DS131807-42251;Cuma, Eylül 04, 2015;Salı, Eylül 08, 2015;Standard Class;DS-131807;David Smith;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;TEC-AC-3396;Technology;Accessories;Belkin Numeric Keypad, Bluetooth;259,875;5;0,1;95,175;22,49;Medium;September;2015;2021
21643;IN-2015-BW110657-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;BW-110657;Barry Weirich;Consumer;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;TEC-PH-5350;Technology;Phones;Nokia Signal Booster, Cordless;501,66;4;0,1;50,1;27,93;Medium;September;2015;2021
23703;IN-2015-DW134807-42271;Perşembe, Eylül 24, 2015;Pazartesi, Eylül 28, 2015;Standard Class;DW-134807;Dianna Wilson;Home Office;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-BI-6376;Office Supplies;Binders;Wilson Jones Binder Covers, Economy;30,213;3;0,1;10,053;3,47;High;September;2015;2021
23701;IN-2015-DW134807-42271;Perşembe, Eylül 24, 2015;Pazartesi, Eylül 28, 2015;Standard Class;DW-134807;Dianna Wilson;Home Office;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-SU-6160;Office Supplies;Supplies;Stiletto Box Cutter, Easy Grip;135,324;4;0,1;29,964;9,29;High;September;2015;2021
23702;IN-2015-DW134807-42271;Perşembe, Eylül 24, 2015;Pazartesi, Eylül 28, 2015;Standard Class;DW-134807;Dianna Wilson;Home Office;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;FUR-FU-4043;Furniture;Furnishings;Eldon Door Stop, Erganomic;87,804;2;0,1;13,644;12,39;High;September;2015;2021
27027;ID-2015-MC181007-42252;Cumartesi, Eylül 05, 2015;Perşembe, Eylül 10, 2015;Second Class;MC-181007;Mick Crebagga;Consumer;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-BI-2917;Office Supplies;Binders;Acco Index Tab, Clear;21,708;3;0,1;6,228;1,13;Medium;September;2015;2021
28807;IN-2015-JD161507-42251;Cuma, Eylül 04, 2015;Pazartesi, Eylül 07, 2015;Second Class;JD-161507;Justin Deggeller;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-BI-4826;Office Supplies;Binders;Ibico Hole Reinforcements, Recycled;6,615;1;0,1;1,905;1,41;Critical;September;2015;2021
28810;IN-2015-JD161507-42251;Cuma, Eylül 04, 2015;Pazartesi, Eylül 07, 2015;Second Class;JD-161507;Justin Deggeller;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-FA-6201;Office Supplies;Fasteners;Stockwell Staples, 12 Pack;17,712;2;0,1;-0,408;3,45;Critical;September;2015;2021
28809;IN-2015-JD161507-42251;Cuma, Eylül 04, 2015;Pazartesi, Eylül 07, 2015;Second Class;JD-161507;Justin Deggeller;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-PA-4474;Office Supplies;Paper;Green Bar Message Books, 8.5 x 11;25,137;1;0,1;0,267;8;Critical;September;2015;2021
27518;IN-2015-AB101507-42259;Cumartesi, Eylül 12, 2015;Salı, Eylül 15, 2015;First Class;AB-101507;Aimee Bixby;Consumer;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;TEC-MA-5000;Technology;Machines;Konica Calculator, White;90,072;2;0,1;11,952;11,51;High;September;2015;2021
28806;IN-2015-JD161507-42251;Cuma, Eylül 04, 2015;Pazartesi, Eylül 07, 2015;Second Class;JD-161507;Justin Deggeller;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;OFF-ST-4250;Office Supplies;Storage;Fellowes Box, Blue;53,136;3;0,1;22,986;15,28;Critical;September;2015;2021
27026;ID-2015-MC181007-42252;Cumartesi, Eylül 05, 2015;Perşembe, Eylül 10, 2015;Second Class;MC-181007;Mick Crebagga;Consumer;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;TEC-MA-5572;Technology;Machines;Panasonic Printer, Red;949,104;4;0,1;-105,456;127,73;Medium;September;2015;2021
28808;IN-2015-JD161507-42251;Cuma, Eylül 04, 2015;Pazartesi, Eylül 07, 2015;Second Class;JD-161507;Justin Deggeller;Corporate;;Sydney;New South Wales;Australia;Oceania;Asia Pacific;FUR-CH-4532;Furniture;Chairs;Harbour Creations Executive Leather Armchair, Red;1284,822;3;0,1;199,782;183,28;Critical;September;2015;2021
22768;IN-2015-TS213707-42271;Perşembe, Eylül 24, 2015;Perşembe, Ekim 01, 2015;Standard Class;TS-213707;Todd Sumrall;Corporate;;Forster;New South Wales;Australia;Oceania;Asia Pacific;TEC-MA-5006;Technology;Machines;Konica Inkjet, Durable;280,665;1;0,1;106,005;15,92;Medium;September;2015;2021
30091;IN-2015-LD170057-42267;Pazar, Eylül 20, 2015;Salı, Eylül 22, 2015;First Class;LD-170057;Lisa DeCherney;Consumer;;Nowra;New South Wales;Australia;Oceania;Asia Pacific;TEC-AC-4154;Technology;Accessories;Enermax Flash Drive, USB;75,114;2;0,1;11,634;11,6;Medium;September;2015;2021
30092;IN-2015-LD170057-42267;Pazar, Eylül 20, 2015;Salı, Eylül 22, 2015;First Class;LD-170057;Lisa DeCherney;Consumer;;Nowra;New South Wales;Australia;Oceania;Asia Pacific;OFF-EN-4917;Office Supplies;Envelopes;Jiffy Mailers, with clear poly window;256,473;7;0,1;82,593;25,04;Medium;September;2015;2021
23420;ID-2015-KB163157-42249;Çarşamba, Eylül 02, 2015;Cumartesi, Eylül 05, 2015;First Class;KB-163157;Karl Braun;Consumer;;Albury;New South Wales;Australia;Oceania;Asia Pacific;OFF-FA-6195;Office Supplies;Fasteners;Stockwell Push Pins, Bulk Pack;116,397;9;0,1;24,327;13,7;High;September;2015;2021
23388;IN-2015-JP154607-42253;Pazar, Eylül 06, 2015;Salı, Eylül 08, 2015;First Class;JP-154607;Jennifer Patt;Corporate;;Lismore;New South Wales;Australia;Oceania;Asia Pacific;TEC-AC-4186;Technology;Accessories;Enermax Router, Erganomic;461,052;2;0,1;61,452;108,84;Critical;September;2015;2021
22526;IN-2015-PR188807-42260;Pazar, Eylül 13, 2015;Salı, Eylül 15, 2015;First Class;PR-188807;Patrick Ryan;Consumer;;Wollongong;New South Wales;Australia;Oceania;Asia Pacific;FUR-FU-4075;Furniture;Furnishings;Eldon Light Bulb, Duo Pack;159,138;7;0,1;52,878;27,06;High;September;2015;2021
28572;IN-2015-PB192107-42248;Salı, Eylül 01, 2015;Cuma, Eylül 04, 2015;First Class;PB-192107;Phillip Breyer;Corporate;;Wollongong;New South Wales;Australia;Oceania;Asia Pacific;OFF-AP-4738;Office Supplies;Appliances;Hoover Refrigerator, White;1887,84;4;0,1;0;241,89;Medium;September;2015;2021
20810;IN-2015-DB135557-42249;Çarşamba, Eylül 02, 2015;Pazartesi, Eylül 07, 2015;Standard Class;DB-135557;Dorothy Badders;Corporate;;Newcastle;New South Wales;Australia;Oceania;Asia Pacific;OFF-PA-4161;Office Supplies;Paper;Enermax Memo Slips, Premium;14,094;1;0,1;3,594;1,95;Medium;September;2015;2021
22951;IN-2015-CA119657-42270;Çarşamba, Eylül 23, 2015;Pazartesi, Eylül 28, 2015;Standard Class;CA-119657;Carol Adams;Corporate;;Newcastle;New South Wales;Australia;Oceania;Asia Pacific;OFF-ST-4105;Office Supplies;Storage;Eldon Trays, Blue;86,346;2;0,1;32,586;3,6;Medium;September;2015;2021
20809;IN-2015-DB135557-42249;Çarşamba, Eylül 02, 2015;Pazartesi, Eylül 07, 2015;Standard Class;DB-135557;Dorothy Badders;Corporate;;Newcastle;New South Wales;Australia;Oceania;Asia Pacific;FUR-CH-4531;Furniture;Chairs;Harbour Creations Executive Leather Armchair, Black;852,498;2;0,1;189,438;90,89;Medium;September;2015;2021
25424;IN-2015-CJ118757-42258;Cuma, Eylül 11, 2015;Çarşamba, Eylül 16, 2015;Standard Class;CJ-118757;Carl Jackson;Corporate;;Brisbane;Queensland;Australia;Oceania;Asia Pacific;OFF-AR-3453;Office Supplies;Art;BIC Highlighters, Fluorescent;72,684;4;0,1;2,364;7,59;Medium;September;2015;2021
25423;IN-2015-CJ118757-42258;Cuma, Eylül 11, 2015;Çarşamba, Eylül 16, 2015;Standard Class;CJ-118757;Carl Jackson;Corporate;;Brisbane;Queensland;Australia;Oceania;Asia Pacific;OFF-SU-4118;Office Supplies;Supplies;Elite Box Cutter, Serrated;170,586;6;0,1;64,386;12,76;Medium;September;2015;2021
26932;IN-2015-GB145307-42260;Pazar, Eylül 13, 2015;Cumartesi, Eylül 19, 2015;Standard Class;GB-145307;George Bell;Corporate;;Brisbane;Queensland;Australia;Oceania;Asia Pacific;TEC-CO-4593;Technology;Copiers;Hewlett Wireless Fax, Laser;4448,223;13;0,1;444,483;386,38;Medium;September;2015;2021
24325;IN-2015-JF154907-42259;Cumartesi, Eylül 12, 2015;Çarşamba, Eylül 16, 2015;Standard Class;JF-154907;Jeremy Farry;Consumer;;Brisbane;Queensland;Australia;Oceania;Asia Pacific;OFF-BI-3251;Office Supplies;Binders;Avery Binder, Clear;100,116;9;0,1;42,066;9,81;High;September;2015;2021
24537;IN-2015-SC200507-42258;Cuma, Eylül 11, 2015;Pazar, Eylül 13, 2015;First Class;SC-200507;Sample Company A;Home Office;;Brisbane;Queensland;Australia;Oceania;Asia Pacific;OFF-AR-3491;Office Supplies;Art;Binney & Smith Markers, Water Color;73,629;3;0,1;26,109;26,94;Critical;September;2015;2021
24327;IN-2015-JF154907-42259;Cumartesi, Eylül 12, 2015;Çarşamba, Eylül 16, 2015;Standard Class;JF-154907;Jeremy Farry;Consumer;;Brisbane;Queensland;Australia;Oceania;Asia Pacific;TEC-CO-3588;Technology;Copiers;Brother Copy Machine, High-Speed;472,122;2;0,1;162,582;27,74;High;September;2015;2021
24326;IN-2015-JF154907-42259;Cumartesi, Eylül 12, 2015;Çarşamba, Eylül 16, 2015;Standard Class;JF-154907;Jeremy Farry;Consumer;;Brisbane;Queensland;Australia;Oceania;Asia Pacific;TEC-CO-4776;Technology;Copiers;HP Fax Machine, Laser;1079,784;4;0,1;275,904;82,71;High;September;2015;2021
22760;IN-2015-MC178457-42272;Cuma, Eylül 25, 2015;Salı, Eylül 29, 2015;Standard Class;MC-178457;Michael Chen;Consumer;;Townsville;Queensland;Australia;Oceania;Asia Pacific;OFF-LA-4663;Office Supplies;Labels;Hon Legal Exhibit Labels, Adjustable;23,652;3;0,1;8,622;1,5;Medium;September;2015;2021
22759;IN-2015-MC178457-42272;Cuma, Eylül 25, 2015;Salı, Eylül 29, 2015;Standard Class;MC-178457;Michael Chen;Consumer;;Townsville;Queensland;Australia;Oceania;Asia Pacific;OFF-LA-4658;Office Supplies;Labels;Hon File Folder Labels, Adjustable;23,544;4;0,1;4,704;2,05;Medium;September;2015;2021
26830;IN-2015-AJ109457-42263;Çarşamba, Eylül 16, 2015;Pazar, Eylül 20, 2015;Standard Class;AJ-109457;Ashley Jarboe;Consumer;;Caloundra;Queensland;Australia;Oceania;Asia Pacific;OFF-EN-3111;Office Supplies;Envelopes;Ames Peel and Seal, with clear poly window;80,028;4;0,1;14,148;3,46;Medium;September;2015;2021
20345;IN-2015-NC186257-42264;Perşembe, Eylül 17, 2015;Perşembe, Eylül 17, 2015;Same Day;NC-186257;Noah Childs;Corporate;;Maryborough;Queensland;Australia;Oceania;Asia Pacific;OFF-PA-6600;Office Supplies;Paper;Xerox Cards & Envelopes, 8.5 x 11;88,398;2;0,1;24,498;5,95;Medium;September;2015;2021
20344;IN-2015-NC186257-42264;Perşembe, Eylül 17, 2015;Perşembe, Eylül 17, 2015;Same Day;NC-186257;Noah Childs;Corporate;;Maryborough;Queensland;Australia;Oceania;Asia Pacific;FUR-BO-3895;Furniture;Bookcases;Dania Corner Shelving, Pine;333,234;3;0,1;66,564;10,69;Medium;September;2015;2021
